name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
HARMONY HOME AID SERVICES LTD,540.86, 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,840.13, 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
NEXT STEP CARE MANAGEMENT LTD,"1,573.03", 18/01/2018,Health and Adult Services,Client Support
NEXT STEP CARE MANAGEMENT LTD,"4,384.28", 18/01/2018,Childrens Services,Agency Placements
NEXT STEP CARE MANAGEMENT LTD,"1,062.85", 18/01/2018,Health and Adult Services,Client Support
HARMONY HOME AID SERVICES LTD,"1,857.36", 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
NEXT STEP CARE MANAGEMENT LTD,"2,763.43", 18/01/2018,Childrens Services,Agency Placements
HARMONY HOME AID SERVICES LTD,931.92, 18/01/2018,Health and Adult Services,ISF Personal Care
CHRYSALIS CARE (FOSTERING) LTD,"2,624.38", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"5,270.93", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,565.93", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,585.54", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,547.80", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"1,312.19", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"2,185.71", 18/01/2018,Childrens Services,LC Staying Put
REDACTED PERSONAL INFORMATION,"1,214.29", 18/01/2018,Childrens Services,LC Staying Put
HARMONY HOME AID SERVICES LTD,"1,075.62", 18/01/2018,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,717.00, 18/01/2018,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,882.52, 18/01/2018,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,503.52, 18/01/2018,Childrens Services,Private Home Help Domestic
HARMONY HOME AID SERVICES LTD,"1,351.40", 18/01/2018,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,"1,092.06", 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,"1,196.55", 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"44,225.76", 18/01/2018,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,"2,369.04", 18/01/2018,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,821.68, 18/01/2018,Childrens Services,Private Home Help Domestic
CHRYSALIS CARE (FOSTERING) LTD,"5,881.01", 18/01/2018,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"1,027.92", 18/01/2018,Childrens Services,Private Home Help Domestic
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"5,881.01", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"6,421.34", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"5,881.01", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"5,659.67", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,587.05", 18/01/2018,Childrens Services,Agency Placements
CHRYSALIS CARE (FOSTERING) LTD,"3,697.99", 18/01/2018,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,400.00", 18/01/2018,Childrens Services,LC Staying Put
CARE OUTLOOK LTD,"2,363.46", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,275.68", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,866.64, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,772.16, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,393.86", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,543.36", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,756.20, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,465.20", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,118.11", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,559.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,047.72", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,858.68, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,945.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,992.60, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,174.04", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,905.94, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,055.16", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,708.92, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,976.52, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,165.92", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,543.92", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,559.20, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,102.92", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.56, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,205.84", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,930.16", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,606.76, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,342.99", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,874.40, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,712.87, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,102.64", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,677.56, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,637.74, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.92, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"3,315.53", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,193.49", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,848.64, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,693.28, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,929.48, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,555.74", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,763.73", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,457.02", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,095.04", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.92, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,590.96, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,976.80, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,212.76", 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,719.61, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.92, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,811.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,819.04, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.28, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,751.93", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,771.96, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,543.92", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,941.39, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,710.12", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.04, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,882.56, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,932.21, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,842.88, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,221.12", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,984.76, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,622.24, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,543.44, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,582.96, 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,"1,765.12", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,929.48, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,720.75, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,992.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,622.18, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,575.20, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,764.14, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,772.01, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,527.92, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,874.68, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,665.79, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,787.74, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,988.66, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,114.18", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,559.28, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,087.08", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,661.92, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,874.68, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,205.84", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,323.00", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,765.12", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,063.52", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,759.87, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,551.32, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,913.64, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"2,425.92", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,212.96", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,665.30, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,535.72, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,334.25", 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,890.16, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,974.72, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,669.64", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,574.83", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,402.04", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,870.47, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,578.97, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,574.87, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,840.44, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,165.92", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"3,996.63", 18/01/2018,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,"1,669.64", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,890.16, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,960.63", 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,949.27, 18/01/2018,Health and Adult Services,Greenwich Home Support
CARE OUTLOOK LTD,"1,110.79", 18/01/2018,Health and Adult Services,Greenwich Home Support
TRANSPORT FOR LONDON,"2,379,383.98", 18/01/2018,Regeneration Enterprise Skills,Expenditure Payments
TRANSPORT FOR LONDON,"-95,175.36", 18/01/2018,Regeneration Enterprise and Sk,Contributions Other Bodies
REDACTED PERSONAL INFORMATION,764.00, 18/01/2018,Childrens Services,LC Staying Put
REDACTED PERSONAL INFORMATION,"1,270.62", 18/01/2018,Childrens Services,LC Staying Put
HAYS SPECIALIST RECRUITMENT LTD,"4,990.83", 18/01/2018,Systems Control Accounts,Expenditure Payments
GATENBY SANDERSON LIMITED,"4,956.00", 18/01/2018,Systems Control Accounts,Expenditure Payments
MANPOWER UK LTD,"23,419.76", 18/01/2018,Systems Control Accounts,Expenditure Payments
BLUE OCEAN SERVICES LTD,728.43, 18/01/2018,Systems Control Accounts,Expenditure Payments
BADENOCH & CLARK LIMITED,"1,848.85", 18/01/2018,Systems Control Accounts,Expenditure Payments
SANTANDER UK PLC,"1,671.35", 18/01/2018,Systems Control Accounts,Expenditure Payments
THE OYSTER PARTNERSHIP,"16,644.20", 18/01/2018,Systems Control Accounts,Expenditure Payments
SANCTUARY PERSONNEL LIMITED,"3,603.60", 18/01/2018,Systems Control Accounts,Expenditure Payments
MEDICARE FIRST LIMITED,"1,148.40", 18/01/2018,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,999.20", 18/01/2018,Systems Control Accounts,Expenditure Payments
BALTIMORE CONSULTING LTD,"10,761.60", 18/01/2018,Systems Control Accounts,Expenditure Payments
REMEDY RECRUITMENT GROUP LTD,"16,753.28", 18/01/2018,Systems Control Accounts,Expenditure Payments
LAW ABSOLUTE LIMITED,"5,562.43", 18/01/2018,Systems Control Accounts,Expenditure Payments
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"2,295.08", 18/01/2018,Systems Control Accounts,Expenditure Payments
VENN GROUP LIMITED,"6,043.70", 18/01/2018,Systems Control Accounts,Expenditure Payments
MORGAN HUNT UK LIMITED,"4,703.34", 18/01/2018,Systems Control Accounts,Expenditure Payments
RANDSTAD CPE LIMITED,"7,476.65", 18/01/2018,Systems Control Accounts,Expenditure Payments
3D RECRUIT LIMITED,"4,771.30", 18/01/2018,Systems Control Accounts,Expenditure Payments
FORTRESS RECRUITMENT LIMITED,"2,761.84", 18/01/2018,Systems Control Accounts,Expenditure Payments
EDEN BROWN LIMITED,"4,257.30", 18/01/2018,Systems Control Accounts,Expenditure Payments
TIMES RESOURCES LIMITED,"28,980.00", 18/01/2018,Systems Control Accounts,Expenditure Payments
CALCO SERVICES LIMITED,"2,825.04", 18/01/2018,Systems Control Accounts,Expenditure Payments
SONOVATE LTD,"3,182.79", 18/01/2018,Systems Control Accounts,Expenditure Payments
MACDONALD & COMPANY FREELANCE LTD,"10,935.95", 18/01/2018,Systems Control Accounts,Expenditure Payments
VILLAGE STAFF LIMITED,"4,673.57", 18/01/2018,Systems Control Accounts,Expenditure Payments
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"2,178.29", 18/01/2018,Systems Control Accounts,Expenditure Payments
HSBC INVOICE FINANCE (UK) LTD,"2,403.90", 18/01/2018,Systems Control Accounts,Expenditure Payments
CHARLES HUNTER ASSOCIATES LIMITED,"7,026.29", 18/01/2018,Systems Control Accounts,Expenditure Payments
ACTION FIRST RECRUITMENT LTD,"2,287.43", 18/01/2018,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LTD,"3,702.40", 18/01/2018,Systems Control Accounts,Expenditure Payments
LIQUID PERSONNEL LTD,"9,869.26", 18/01/2018,Systems Control Accounts,Expenditure Payments
BBL TECHNICAL LIMITED,"9,813.06", 18/01/2018,Systems Control Accounts,Expenditure Payments
FACTOR 21 PLC,"2,459.54", 18/01/2018,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LTD,"2,264.46", 18/01/2018,Systems Control Accounts,Expenditure Payments
SW LOCUMS LIMITED,873.26, 18/01/2018,Systems Control Accounts,Expenditure Payments
BARCLAYS BANK PLC,"3,077.30", 18/01/2018,Systems Control Accounts,Expenditure Payments
SELLICK PARTNERSHIP LIMITED,"3,250.49", 18/01/2018,Systems Control Accounts,Expenditure Payments
OSBOURNE RICHARDSON LIMITED,"15,374.20", 18/01/2018,Systems Control Accounts,Expenditure Payments
CARITAS RECRUITMENT LIMITED,"8,501.27", 18/01/2018,Systems Control Accounts,Expenditure Payments
CAPITAL ENGINEERING PERSONNEL LTD,"2,819.53", 18/01/2018,Systems Control Accounts,Expenditure Payments
SKIPTON BUSINESS FINANCE,"20,072.65", 18/01/2018,Systems Control Accounts,Expenditure Payments
SERVICE CARE SOLUTIONS LIMITED,"4,126.55", 18/01/2018,Systems Control Accounts,Expenditure Payments
MATCHTECH GROUP (UK) LTD,"6,558.09", 18/01/2018,Systems Control Accounts,Expenditure Payments
EXPERIS LIMITED,"1,833.84", 18/01/2018,Systems Control Accounts,Expenditure Payments
BIBBY FACTORS LTD,"1,141.68", 18/01/2018,Systems Control Accounts,Expenditure Payments
TEMPEST RESOURCING LTD,"7,014.00", 18/01/2018,Systems Control Accounts,Expenditure Payments
EXECUTIVE RESOURCE GROUP LTD,"6,113.36", 18/01/2018,Systems Control Accounts,Expenditure Payments
COYLE PERSONNEL PLC,"2,941.64", 18/01/2018,Systems Control Accounts,Expenditure Payments
CLIENT DIRECTS LIMITED,"34,573.92", 18/01/2018,Systems Control Accounts,Expenditure Payments
4PUBLIC SECTOR LTD,643.48, 18/01/2018,Systems Control Accounts,Expenditure Payments
BARCLAYS BANK PLC,"7,833.71", 18/01/2018,Systems Control Accounts,Expenditure Payments
CARRINGTON WEST LIMITED,"1,518.64", 18/01/2018,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LIMITED,822.42, 18/01/2018,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,052.29", 18/01/2018,Systems Control Accounts,Expenditure Payments
THE FRCE RECRUITMENT GROUP LTD,940.73, 18/01/2018,Systems Control Accounts,Expenditure Payments
NUCO SOLUTIONS LTD,"3,429.73", 18/01/2018,Systems Control Accounts,Expenditure Payments
DEVERELL SMITH LIMITED,"1,504.14", 18/01/2018,Systems Control Accounts,Expenditure Payments
METRO BANK T/A SME INVOICE FINANCE LTD,"3,235.20", 18/01/2018,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,053.00", 18/01/2018,Systems Control Accounts,Expenditure Payments
ROC SEARCH LIMITED,"2,667.94", 18/01/2018,Systems Control Accounts,Expenditure Payments
RUSSELL KING ASSOCIATES LTD,"3,390.59", 18/01/2018,Systems Control Accounts,Expenditure Payments
SPENCER CLARKE GROUP LIMITED,"1,294.66", 18/01/2018,Systems Control Accounts,Expenditure Payments
NONSTOP RECRUITMENT LIMITED,"3,000.00", 18/01/2018,Systems Control Accounts,Expenditure Payments
SANCTUM CONSULTANTS LIMITED,"1,114.92", 18/01/2018,Systems Control Accounts,Expenditure Payments
CLEAR EDGE RESOURCING LTD,"2,129.34", 18/01/2018,Systems Control Accounts,Expenditure Payments
GREENWICH MIND,"14,000.00", 18/01/2018,Health and Adult Services,Grants To Voluntary Organ
REDACTED PERSONAL INFORMATION,"4,372.50", 19/01/2018,Housing Services,Rents Other
ANGELS ABODE LIMITED,"50,270.50", 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,837.00, 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,"1,240.00", 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,"2,294.00", 19/01/2018,Housing Services,Rents Other
HYTYME LTD,"26,244.00", 19/01/2018,Housing Services,Rents Other
HOMELY HOUSING LETS LTD,"1,302.00", 19/01/2018,Housing Services,Rents Other
REDACTED PERSONAL INFORMATION,616.00, 19/01/2018,Childrens Services,Services by External Providers
REDACTED PERSONAL INFORMATION,"2,541.00", 19/01/2018,Childrens Services,Services by External Providers
REDACTED PERSONAL INFORMATION,616.00, 19/01/2018,Childrens Services,Services by External Providers
MARITIME PROPERTIES LTD,"26,920.80", 19/01/2018,Housing Services,Rents Other
EMERGENCY HOUSING LIMITED,"1,395.00", 19/01/2018,Housing Services,Rents Other
KENT COUNTY COUNCIL (KCS),595.33, 19/01/2018,Regeneration Enterprise and Sk,Electricity
GREENWICH SERVICE PLUS LIMITED,"8,580.00", 19/01/2018,Childrens Services,Catering
GREENWICH SERVICE PLUS LIMITED,585.60, 19/01/2018,Childrens Services,Catering
GREENWICH SERVICE PLUS LIMITED,"-1,324.00", 19/01/2018,Childrens Services,Catering
ASSETGROVE LETTINGS LTD,832.00, 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,644.00, 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,837.00, 19/01/2018,Housing Services,Rents Other
CITY OF LONDON CORPORATION,"60,735.00", 19/01/2018,Chief Executives,Services Joint Authorities
ASSETGROVE LETTINGS LTD,"1,240.00", 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,837.00, 19/01/2018,Housing Services,Rents Other
ASSETGROVE LETTINGS LTD,"1,736.00", 19/01/2018,Housing Services,Rents Other
UK PROPERTY LET LTD,"4,944.50", 19/01/2018,Housing Services,Rents Other
THAMES GATEWAY PROPERTIES LTD,961.00, 19/01/2018,Housing Services,Rents Other
THAMES GATEWAY PROPERTIES LTD,914.50, 19/01/2018,Housing Services,Rents Other
SOUTHEAST SERVICES,"2,248.00", 19/01/2018,Housing Services,Rents Other
CROWN HOUSING LTD,"12,608.40", 19/01/2018,Housing Services,Rents Other
GREENWICH LEISURE LIMITED,"354,874.80", 19/01/2018,Comm Safety and Environment,Services Private Contractor
EXCITE HOMES LTD T/A SIMPLY RENTED,"1,472.50", 19/01/2018,Housing Services,Rents Other
NOWMEDICAL,"1,627.20", 19/01/2018,Housing Services HRA,Professional Fees
GREENWICH LEISURE LIMITED,"354,874.80", 19/01/2018,Comm Safety and Environment,Services Private Contractor
GREENWICH LEISURE LIMITED,"165,820.80", 19/01/2018,Comm Safety and Environment,Services Private Contractor
"THE ACCOUNTING OFFICER, HOME OFFICE","18,034.96", 19/01/2018,Health and Adult Services,Other Services
BRITISH GAS BUSINESS,543.75, 19/01/2018,Health and Adult Services,Gas
GREENWICH SERVICE PLUS LIMITED,"8,575.73", 19/01/2018,Comm Safety and Environment,Services by External Providers
CAMERON CONSULTING (UK) LTD,"4,800.00", 19/01/2018,Capital Housing Revenue Acc,Ext Consultants Fees
BPS DORKING LIMITED,"6,900.00", 19/01/2018,Housing Services HRA,MIsc
FD WELTERS LTD T/A WELTERS ORGANISATION WORLDWIDE,"2,489.09", 19/01/2018,Eltham Crematorium Revenue,Niches
LONDON & QUADRANT HOUSING,"1,022.53", 19/01/2018,Housing Services,MIsc
ONE51 ES PLASTICS (UK) LTD T/A MGB PLASTICS,"11,141.40", 19/01/2018,Comm Safety and Environment,Equipment
INTAFORENSICS LIMITED,"9,180.00", 19/01/2018,Chief Executives,Professional Fees
GOLDSMITHS UNIVERSITY OF LONDON,"28,091.00", 19/01/2018,Childrens Services,Other Services
WHYTE & CO,"3,007.58", 19/01/2018,Chief Executives,Student Award Payment
WHYTE & CO,"-2,506.32", 19/01/2018,Chief Executives,Student Award Payment
ERITH CONTRACTORS LTD,"521,618.32", 19/01/2018,Other General Fund,Demolition
HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,868.36, 19/01/2018,Health and Adult Services,Medical Services
GLENMAN CORPORATION LIMITED,"429,517.23", 19/01/2018,Modernisation,Demolition
