name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
NEW HORIZONS BROAD OAK LIMITED,605.6, 02/02/2016,Adult and Older People,Voluntary Bodies Other Care
NEW HORIZONS BROAD OAK LIMITED,562.5, 02/02/2016,Adult and Older People,Client Support
NEW HORIZONS BROAD OAK LIMITED,562.5, 02/02/2016,Adult and Older People,Voluntary Bodies Other Care
REDACTED PERSONAL INFORMATION,1440, 02/02/2016,Adult and Older People,Private Home Help Domest Misc
CAREWATCH CARE SERVICES LTD,1579.41, 02/02/2016,Adult and Older People,ISF Personal Care
CAREWATCH CARE SERVICES LTD,1275.3, 02/02/2016,Adult and Older People,ISF Personal Care
CAREWATCH CARE SERVICES LTD,601.68, 02/02/2016,Adult and Older People,ISF Personal Care
FACULTATIEVE TECHNOLOGIES LTD,7057.74, 02/02/2016,Eltham Crematorium Revenue,R & M Buildings Other
REDACTED PERSONAL INFORMATION,1790.36, 02/02/2016,Adult and Older People,Community Care Direct Payments
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,840, 02/02/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,899.68, 02/02/2016,Adult and Older People,Community Care Direct Payments
MOUCHEL LTD,8640, 02/02/2016,Modernisation,Ext Architects Fees
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,840, 02/02/2016,Childrens Services,Agency Staff
FACULTATIEVE TECHNOLOGIES LTD,1122.06, 02/02/2016,Eltham Crematorium Revenue,R & M Buildings Other
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,1260, 02/02/2016,Childrens Services,Agency Staff
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,2100, 02/02/2016,Childrens Services,Agency Staff
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,840, 02/02/2016,Childrens Services,Agency Staff
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,1260, 02/02/2016,Childrens Services,Agency Staff
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,1260, 02/02/2016,Childrens Services,Agency Staff
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,840, 02/02/2016,Childrens Services,Agency Staff
WOODROW MERCER GROUP T/A WOODROW MERCER ASSOCIATES,840, 02/02/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,576.03, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1380.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,620.34, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,435.22, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,435.22, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,435.22, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,162.11, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1365.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1505.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1345.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,162.11, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 03/02/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1086.24, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,726.24, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1617.2, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,582.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,4413.6, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,751.56, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1020.18, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,754.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,652, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,725.2, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,3329.97, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,652.12, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1445.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,869.82, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1532.3, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1063.95, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1109.6, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,499.94, 03/02/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,1930.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1731.14, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,622.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1438.25, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,816.22, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,912.23, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,484.7, 03/02/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,1779.84, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1195.56, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,816.22, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,914.92, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2200.98, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,954.92, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,964.92, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1229.56, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2277.68, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1497.6, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,399.8, 03/02/2016,Childrens Services,Equipment
REDACTED PERSONAL INFORMATION,5989.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,914.92, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1631.14, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1334.76, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2047.5, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1412.76, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2594.76, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,752.48, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1798.93, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,912.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,912.72, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,555.2, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,561.03, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,950.64, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,726.24, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,963.2, 03/02/2016,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,1276.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,660.24, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,617.2, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,803.14, 03/02/2016,Childrens Services,Children Looked After
REDACTED PERSONAL INFORMATION,50, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1352.81, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1325.28, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,779.24, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1681.14, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,862.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,2994.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,537.05, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,600, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,862.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1248.4, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1200, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1011.8, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1483.6, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,503, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1930.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1880.2, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2906.68, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2543.76, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,980.57, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1720, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2281.74, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1015.28, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1544.25, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2065.54, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2522.86, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2826.06, 03/02/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,625.48, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,1229.28, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,648.77, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,595.46, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,855.64, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,1279.09, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,1290.96, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,804.88, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,1613.82, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,990.84, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,795.54, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,1873.64, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,891.08, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,961.16, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,750.88, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,2128.53, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,774.1, 03/02/2016,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,1529.76, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1393.52, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,617.48, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,755.24, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,929.6, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,854.47, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,828.92, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,911.69, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1080.8, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,1969.91, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,834.25, 03/02/2016,Childrens Services,Adoption Allowances
REDACTED PERSONAL INFORMATION,552.64, 03/02/2016,Childrens Services,Adoption Allowances
KIT J KEEN T/A KJWK CONSULTANCY,720, 03/02/2016,Chief Executives,Computer Software
REDACTED PERSONAL INFORMATION,14333, 03/02/2016,Childrens Services,Inter Agency Placements
NHS GREENWICH CCG,301696, 03/02/2016,Adult and Older People,Community Health Services
NHS GREENWICH CCG,248250, 03/02/2016,Adult and Older People,Medical Services
FALON NAMEPLATES LTD,1154.16, 03/02/2016,Eltham Crematorium Revenue,Memorial Plaques
NEOPOST FINANCE LTD,1728.3, 03/02/2016,Chief Executives,Equipment Lease
CITY HEIGHTS(LONDON)LTD P WALKER A-F,55308.28, 03/02/2016,Housing Services HRA,Uninsured Fire Damage
DEEP BLUE ASSET MANAGEMENT LLP,1600, 03/02/2016,Childrens Services,Agency Staff
DEEP BLUE ASSET MANAGEMENT LLP,9, 03/02/2016,Childrens Services,Travel Expenses
DOLPHIN MOBILITY LTD,5154, 03/02/2016,Capital Housing Revenue Acc,General Payments
REDACTED PERSONAL INFORMATION,210, 03/02/2016,Childrens Services,Professional Fees
REDACTED PERSONAL INFORMATION,606, 03/02/2016,Childrens Services,Professional Fees
REDACTED PERSONAL INFORMATION,63, 03/02/2016,Childrens Services,Travel Expenses
REDACTED PERSONAL INFORMATION,42.73, 03/02/2016,Childrens Services,MIsc
MOUCHEL LTD,30024, 03/02/2016,Modernisation,Ext Architects Fees
JK SURFACING (UK) LTD,4740, 03/02/2016,Housing Services HRA,Direct Orders
PENNA PLC,1214.52, 03/02/2016,Chief Executives,Services Private Contractor
SCCI ALPHATRACK LTD,2116.12, 03/02/2016,Housing Services HRA,Special Collection Service
OPENVIEW SECURITY SOLUTIONS LTD,3879.62, 03/02/2016,Housing Services HRA,Equipment
FACULTATIEVE TECHNOLOGIES LTD,991.32, 03/02/2016,Eltham Crematorium Revenue,R & M Buildings Other
BNP PARIBAS LEASE GROUP,9860.84, 03/02/2016,Chief Executives,Expenditure Payments
BNP PARIBAS LEASE GROUP,7748.21, 03/02/2016,Chief Executives,Expenditure Payments
REDACTED PERSONAL INFORMATION,532.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,988.3, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,586.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,597.2, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1119.08, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,547.7, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1540, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,500.78, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,586.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1098.6, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,778.88, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1529.76, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,827.14, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,767.2, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,504.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,586.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,2799.04, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,586.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1201.28, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1229.28, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,532.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,667.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1201.28, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
GREENWICH & LEWISHAM YOUNG PEOPLES THEATRE,13500, 03/02/2016,Chief Executives,Grants To Voluntary Organ
REDACTED PERSONAL INFORMATION,2757.8, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1386, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,524.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,532.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1523.28, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,750.88, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,835.56, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,653.2, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,693.76, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,586.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
ROYAL MAIL GROUP LTD,2264.61, 03/02/2016,Chief Executives,Postage - Royal Mail
ROYAL MAIL GROUP LTD,804.59, 03/02/2016,Chief Executives,Postage - Royal Mail
REDACTED PERSONAL INFORMATION,504.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
RICOH UK LTD,12565.2, 03/02/2016,Chief Executives,Photocopying
REDACTED PERSONAL INFORMATION,1432.08, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,614.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,2862.4, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,2363.12, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1201.28, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,614.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,916.08, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1095.39, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
"CHANGE, GROW, LIVE",157470, 03/02/2016,Adult and Older People,CPI DIP Team
REDACTED PERSONAL INFORMATION,1147.08, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,504.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
SANCTUARY GROUP T/A SANCTUARY HOUSING ASSOCIATION,44592.8, 03/02/2016,Adult and Older People,Other Agency Services
REDACTED PERSONAL INFORMATION,1036.88, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,777.64, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
SDK ENVIRONMENTAL LTD,2509.8, 03/02/2016,Comm Safety and Environment,Services Private Contractor
REDACTED PERSONAL INFORMATION,735.16, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
REDACTED PERSONAL INFORMATION,1350, 03/02/2016,Chief Executives,Professional Fees
REDACTED PERSONAL INFORMATION,532.44, 03/02/2016,Childrens Services,Special Guardianship Orders - Section 14
