name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
COMBINED POWER LTD,12200.83, 30/12/2014,Regeneration Enterprise and Sk,R & M Buildings Other
COMMSPLUS (TR) LTD,1240.8, 03/11/2014,Chief Executives,Equipment
COMMUNICATION & TECHNICAL SERVICES LTD,2145, 09/10/2014,Comm Safety and Environment,Telephones
COMMUNITIES AND LOCAL GOVERNMENT,517405.86, 30/10/2014,Housing Revenue Account,Rtb Pooled Rec Paid
COMMUNITY LINKS TRADING LIMITED,1800, 16/10/2014,Chief Executives,Other Services
COMMUNITY LINKS TRADING LIMITED,1762.8, 17/10/2014,Chief Executives,Other Services
COMMUNITY LINKS TRADING LIMITED,6636, 27/10/2014,Childrens Services,Interventions Activities
COMMUNITY LINKS TRADING LIMITED,2160, 29/10/2014,Chief Executives,Other Services
COMMUNITY LINKS TRADING LIMITED,8488.8, 06/11/2014,Chief Executives,Other Services
COMMUNITY LINKS TRADING LIMITED,835.2, 10/11/2014,Chief Executives,Other Services
COMMUNITY OPTIONS,91910, 14/10/2014,Adult and Older People,Other Agency Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,9500, 27/10/2014,Regeneration Enterprise and Sk,Other Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,9500, 27/10/2014,Regeneration Enterprise and Sk,Other Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,9500, 27/10/2014,Comm Safety and Environment,Other Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,11666.2, 28/10/2014,Regeneration Enterprise and Sk,Other Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,8333, 29/10/2014,Regeneration Enterprise and Sk,Other Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,1666, 31/10/2014,Regeneration Enterprise and Sk,Services Private Contractor
COMMUNITY SYSTEMS (NORTH LONDON) LTD,2083, 31/10/2014,Regeneration Enterprise and Sk,Services Private Contractor
COMMUNITY SYSTEMS (NORTH LONDON) LTD,2083, 20/11/2014,Regeneration Enterprise and Sk,Services Private Contractor
COMMUNITY SYSTEMS (NORTH LONDON) LTD,1666, 20/11/2014,Regeneration Enterprise and Sk,Services Private Contractor
COMMUNITY SYSTEMS (NORTH LONDON) LTD,2000, 09/12/2014,Regeneration Enterprise and Sk,Other Services
COMMUNITY SYSTEMS (NORTH LONDON) LTD,1666, 23/12/2014,Regeneration Enterprise and Sk,Services Private Contractor
COMMUNITY SYSTEMS (NORTH LONDON) LTD,2083, 23/12/2014,Regeneration Enterprise and Sk,Services Private Contractor
COMPUTERSHARE VOUCHER SERVICES,1131.05, 03/10/2014,Chief Executives,Postal Machine Rental & Maintenance
COMPUTERSHARE VOUCHER SERVICES,860.16, 11/11/2014,Chief Executives,Postal Machine Rental & Maintenance
COMPUTERSHARE VOUCHER SERVICES,860.16, 11/11/2014,Chief Executives,Postal Machine Rental & Maintenance
COMPUTERSHARE VOUCHER SERVICES,1161.1, 03/12/2014,Chief Executives,Postal Machine Rental & Maintenance
COMPUTERSHARE VOUCHER SERVICES,1103.16, 03/12/2014,Chief Executives,Postal Machine Rental & Maintenance
CONCORDE CEILINGS LIMITED,2395.2, 28/10/2014,Regeneration Enterprise and Sk,Repairs Buildings GMR In House
CONSTANT POWER SERVICES,4440, 04/12/2014,Regeneration Enterprise and Sk,Repairs Buildings GMR In House
CONTACT COMMUNICATIONS LTD,2990.75, 23/10/2014,Capital Housing Revenue Acc,Entry Phones
CONTACT COMMUNICATIONS LTD,3468.72, 23/10/2014,Capital Housing Revenue Acc,Entry Phones
CONTACT COMMUNICATIONS LTD,53611.99, 29/10/2014,Capital Housing Revenue Acc,Entry Phones
CONTACT COMMUNICATIONS LTD,63616.15, 04/12/2014,Housing Services HRA,Door Entry Phone
CONTACT COMMUNICATIONS LTD,57160.08, 12/12/2014,Capital Housing Revenue Acc,Entry Phones
CONTINENTAL DRIFTS LTD,2400, 11/11/2014,Chief Executives,Other Services
COOK TAYLOR WOODHOUSE SOLICITORS,94791.25, 01/12/2014,Housing Services HRA,Miscellaneous
COOK TAYLOR WOODHOUSE SOLICITORS,94791.25, 01/12/2014,Housing Services HRA,Miscellaneous
COOPER CARLSSON EDUCATION LTD,6435.15, 31/10/2014,Childrens Services,Agency Staff
COOPER CARLSSON EDUCATION LTD,6435.15, 31/10/2014,Childrens Services,Car Parking/Garaging
COOPER CARLSSON EDUCATION LTD,6435.15, 31/10/2014,Childrens Services,Car Allowances
CORAM VOICE,2675, 17/10/2014,Childrens Services,Other Services
CORE ASSETS FOSTERING LTD,3556.01, 03/11/2014,Childrens Services,Agency Placements
CORE ASSETS FOSTERING LTD,3052.57, 03/11/2014,Childrens Services,Agency Placements
CORE ASSETS FOSTERING LTD,3441.3, 28/11/2014,Childrens Services,Agency Placements
CORE ASSETS FOSTERING LTD,2954.1, 28/11/2014,Childrens Services,Agency Placements
CORE ASSETS FOSTERING LTD,3556.01, 23/12/2014,Childrens Services,Agency Placements
CORE ASSETS FOSTERING LTD,3052.57, 23/12/2014,Childrens Services,Agency Placements
CORELOGIC LTD,69641.62, 16/12/2014,Childrens Services,Other Agency Services
CORELOGIC LTD,69641.62, 16/12/2014,Adult and Older People,Software Licences
CORNER TO LEARN LIMITED,1028.4, 18/11/2014,Childrens Services,Other Services
CORNERSTONE BARRISTERS,2700, 20/10/2014,Chief Executives,Professional Fees
CORNERSTONE BARRISTERS,1560, 08/12/2014,Chief Executives,Professional Fees
COUNTRYWIDE FALCONRY & PEST CONTROL SERVICES LTD,520, 06/10/2014,Chief Executives,Other Services
CRAEGMOOR OAKS SIDCUP PRIORY,3517.29, 03/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,1816.89, 14/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,1589.78, 20/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3406.67, 20/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3520.23, 20/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3406.67, 20/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3520.23, 20/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3520.22, 20/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3520.23, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3759.86, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3649.85, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2907.36, 29/10/2014,Adult and Older People,Services Private Contractor
CRAEGMOOR OAKS SIDCUP PRIORY,3649.85, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3059.39, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3759.86, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2944.16, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3516.29, 29/10/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3671.29, 29/10/2014,Adult and Older People,Services Private Contractor
CRAEGMOOR OAKS SIDCUP PRIORY,3103.9, 05/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2957.44, 05/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2957.44, 05/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2862.04, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3003.77, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2862.04, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3532.11, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3638.57, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2813.57, 27/11/2014,Adult and Older People,Services Private Contractor
CRAEGMOOR OAKS SIDCUP PRIORY,3532.11, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2960.7, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3402.86, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2849.19, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3638.57, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3406.67, 27/11/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3552.86, 27/11/2014,Adult and Older People,Services Private Contractor
CRAEGMOOR OAKS SIDCUP PRIORY,1589.78, 03/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3003.77, 03/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2862.04, 03/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2862.04, 03/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2907.36, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3649.85, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3059.39, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3649.85, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3759.86, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2957.44, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3671.29, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3520.23, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2944.16, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3103.9, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3516.29, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,3759.86, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRAEGMOOR OAKS SIDCUP PRIORY,2957.44, 23/12/2014,Adult and Older People,Private Sector Nursing Homes
CRANSTOUN DRUG SERVICES LTD,2990, 04/12/2014,Adult and Older People,Spot Purchase Detox
CRESCENT COMMERCIAL STATIONERY & COMPUTER SUPS LTD,1252.88, 10/10/2014,Childrens Services,Stationery
CRESCENT COMMERCIAL STATIONERY & COMPUTER SUPS LTD,550.68, 21/10/2014,Regeneration Enterprise and Sk,Stationery
CRESCENT COMMERCIAL STATIONERY & COMPUTER SUPS LTD,548.42, 11/11/2014,Chief Executives,Computer Supplies & Stationery
CRI,118000, 24/12/2014,Chief Executives,Miscellaneous
CROSSROADS CARE SOUTH EAST LONDON,717.92, 01/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,1128.16, 01/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,732.88, 01/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,749.97, 01/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,858.94, 01/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,717.92, 03/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,624.52, 03/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,9500, 17/10/2014,Adult and Older People,Grants To Voluntary Organ
CROSSROADS CARE SOUTH EAST LONDON,717.92, 22/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,794.84, 22/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,820.48, 22/10/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,538.44, 02/12/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,730.74, 02/12/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,589.72, 30/12/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,685.87, 30/12/2014,Adult and Older People,ISF Personal Care
CROSSROADS CARE SOUTH EAST LONDON,865.35, 30/12/2014,Adult and Older People,ISF Personal Care
CROWN HOUSING LTD,575, 30/12/2014,Housing Services,Rents Other
CRYSTAL CURTAINS & BLINDS,1211.57, 24/12/2014,Housing Services HRA,Fixtures And Fittings
CRYSTAL CURTAINS & BLINDS,536.78, 24/12/2014,Housing Services HRA,Fixtures And Fittings
CSTS LTD,1677.89, 10/10/2014,Housing Services,Materials
CSTS LTD,1296, 24/11/2014,Housing Services,Materials
CUBIK SOLUTIONS LIMITED,1890, 08/10/2014,Adult and Older People,Service Promotional Information
CUBISM LAW,2500, 28/10/2014,Chief Executives,Professional Fees
CUBISM LAW,3960, 28/10/2014,Chief Executives,Professional Fees
CURLEY GRP LTD,1077, 15/10/2014,Housing Services HRA,Direct Orders
CURLEY GRP LTD,990, 31/12/2014,Housing Services HRA,Direct Orders
CVS INTERNATIONAL,1646.4, 06/11/2014,Childrens Services,Other Services
CWG (WOOD WHARF TWO) LIMITED,11815.88, 17/10/2014,Chief Executives,Other Services
CYCLEHOOP LTD,3886.8, 27/10/2014,Transportation Schemes,General Payments
CYCLEHOOP LTD,10798.8, 27/10/2014,Regeneration Enterprise and Sk,Services Private Contractor
CYCLEHOOP LTD,3240, 10/11/2014,Transportation Schemes,General Payments
CYCLING INSTRUCTOR LTD,1638, 17/10/2014,Transportation Schemes,General Payments
CYMAR COMPUTER LTD,1209.6, 24/11/2014,Regeneration Enterprise and Sk,Computer Software
CYMAR COMPUTER LTD,1800, 18/12/2014,Regeneration Enterprise and Sk,Computer Software
D CATCHESIDES LTD,2340, 10/10/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,2610, 14/10/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,720, 14/10/2014,Housing Services HRA,Environmental
D CATCHESIDES LTD,21900.02, 11/11/2014,Housing Services,Services Private Contractor
D CATCHESIDES LTD,3407.52, 18/11/2014,Housing Services,Services Private Contractor
D CATCHESIDES LTD,744, 18/11/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,14520, 26/11/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,1440, 11/12/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,840, 12/12/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,2250, 12/12/2014,Housing Services HRA,Direct Orders
D CATCHESIDES LTD,43774.35, 17/12/2014,Housing Services,Services Private Contractor
DAISY COMMUNICATIONS LTD,3315.34, 24/10/2014,Chief Executives,Telephones
DAME SOLUTIONS LTD,800, 23/12/2014,Adult and Older People,Services by External Providers
DANIEL G WOOLFORD,2760, 01/10/2014,Housing Services,Deposits
DANIEL G WOOLFORD,2760, 24/12/2014,Housing Services,Deposits
DANWOOD CONTRACT RENTALS,1028.4, 29/10/2014,Regeneration Enterprise and Sk,Photocopying
DARTFORD METALCRAFTS,9480, 02/12/2014,Capital Housing Revenue Acc,Safety
DATA CARS (DESPATCH) LTD,983.76, 18/12/2014,Adult and Older People,Travel Expenses
DATA CARS (DESPATCH) LTD,983.76, 18/12/2014,Adult and Older People,Travel Expenses
DATA CARS (DESPATCH) LTD,756.04, 23/12/2014,Adult and Older People,Travel Expenses
DATA CARS (DESPATCH) LTD,756.04, 23/12/2014,Adult and Older People,Travel Expenses
DATAFORMS CHARTERED PRESS LIMITED,595, 06/11/2014,Chief Executives,Printing External Contract
DAVID MCCARTHY,2400, 01/10/2014,Housing Services,Deposits
DAVID MCCARTHY,2400, 01/10/2014,Housing Services,Deposits
DAVID MCCARTHY,2400, 01/10/2014,Housing Services,Deposits
DAVID MCCARTHY,2400, 24/12/2014,Housing Services,Deposits
DAVID MCCARTHY,2400, 24/12/2014,Housing Services,Deposits
DAVID MCCARTHY,2400, 24/12/2014,Housing Services,Deposits
DAVID OGILVIE ENG LTD (D OGILVIE A/F),1506, 09/10/2014,Comm Safety and Environment,Equipment
DAVID ROGERSON,4270, 18/12/2014,Adult and Older People,Supply/Sessional Normal TIme
DAVID TOWNSLEY & SUSAN TOWNSLEY,2625, 01/10/2014,Housing Services,Deposits
DAVID TOWNSLEY & SUSAN TOWNSLEY,2625, 24/12/2014,Housing Services,Deposits
DAVID WILLIAM HUDSON,886.8, 06/10/2014,Childrens Services,R and M Day To Day
DEBORAH KING LTD,2072, 14/11/2014,Childrens Services,Agency Staff
DEBORAH KING LTD,2072, 09/12/2014,Childrens Services,Agency Staff
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,804, 15/10/2014,Chief Executives,"Venues,Catering & Other"
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,790.2, 28/10/2014,Regeneration Enterprise and Sk,Other Services
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,12995.25, 20/11/2014,Chief Executives,Other Services
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,895.92, 04/12/2014,Adult and Older People,Catering External Contract
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,895.92, 04/12/2014,Adult and Older People,Venue Hire
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,3349.8, 17/12/2014,Childrens Services,Conference Expenses
DELAWARE NORTH COMPANIES (UK) HOSPITALITY SERV LTD,2277, 29/12/2014,Childrens Services,Conference Expenses
DENISE HATT,1830, 01/10/2014,Housing Services,Deposits
DENISE HATT,2010, 24/12/2014,Housing Services,Deposits
DENNIS EAGLE LTD,172752, 02/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 02/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 02/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 02/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 02/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 03/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 03/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 10/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 22/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 22/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 22/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 30/10/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 13/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 13/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 13/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 13/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 13/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 17/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 17/11/2014,Other General Fund,General Payments
DENNIS EAGLE LTD,172752, 17/11/2014,Other General Fund,General Payments
DEPAUL UK,89075, 12/11/2014,Housing Services,Services by External Providers
DHARATI TRIVEDI-SALTER & DANIEL SALTER,2400, 01/10/2014,Housing Services,Deposits
DHARATI TRIVEDI-SALTER & DANIEL SALTER,2400, 24/12/2014,Housing Services,Deposits
DIAL HOUSE LIMITED,972.48, 21/10/2014,Adult and Older People,Printing External Contract
DIAL HOUSE LIMITED,1040.64, 18/12/2014,Adult and Older People,Printing External Contract
DIAMOND COLOUR PRINT LTD,1327.5, 15/10/2014,Chief Executives,Printing External Contract
DIAMOND COLOUR PRINT LTD,727.25, 15/10/2014,Chief Executives,Printing External Contract
DIAMOND COLOUR PRINT LTD,606, 10/11/2014,Chief Executives,Printing External Contract
DIAMOND COLOUR PRINT LTD,504, 10/11/2014,Chief Executives,Printing External Contract
DIAMOND COLOUR PRINT LTD,559, 18/12/2014,Chief Executives,Printing External Contract
DIAMOND COLOUR PRINT LTD,559, 18/12/2014,Chief Executives,Printing External Contract
DIANA MURPHY,540, 18/12/2014,Chief Executives,Professional Fees
DIANA SPROWLES,600, 17/12/2014,Childrens Services,Prof Serv Con Adv Non Curric
DIANE ROLLASON,1082, 06/10/2014,Childrens Services,Supply/Sessional Normal TIme
DIRECT LINGUISTS LTD,850, 12/11/2014,Adult and Older People,Agency Staff
DIRECT LINGUISTS LTD,1905, 12/11/2014,Adult and Older People,Agency Staff
DIRECT LINGUISTS LTD,1855, 12/11/2014,Adult and Older People,Agency Staff
DIRECT LINGUISTS LTD,1590, 17/12/2014,Adult and Older People,Agency Staff
DISCLOSURE SCOTLAND,900, 21/10/2014,Chief Executives,Professional Fees
DISCLOSURE SCOTLAND,650, 21/10/2014,Chief Executives,Professional Fees
DIVA UK LIMITED,717.6, 03/10/2014,Chief Executives,Repairs Buildings GMR In House
DOCKLANDS TRAFFIC MANAGEMENT LTD,24629.86, 24/10/2014,Regeneration Enterprise and Sk,Services Private Contractor
DOCKLANDS TRAFFIC MANAGEMENT LTD,11730, 02/12/2014,Regeneration Enterprise and Sk,Services Private Contractor
DOCKLANDS TRAFFIC MANAGEMENT LTD,9000, 02/12/2014,Regeneration Enterprise and Sk,Services Private Contractor
DOCKLANDS WASTE RECYCLING LTD,576, 07/11/2014,Comm Safety and Environment,Refuse Charges
DODS PARLIAMENTARY COMMUNICATIONS LTD,1080, 06/11/2014,Chief Executives,Leadership & Management Development
DOLPHIN MOBILITY LTD,5016, 06/10/2014,Capital Housing Revenue Acc,General Payments
DOLPHIN MOBILITY LTD,5724, 07/10/2014,Capital Housing Revenue Acc,General Payments
DOLPHIN MOBILITY LTD,5880, 07/10/2014,Capital Housing Revenue Acc,General Payments
DOLPHIN MOBILITY LTD,5706, 07/10/2014,Capital Housing Revenue Acc,General Payments
DOLPHIN MOBILITY LTD,5412, 10/10/2014,Capital Housing Revenue Acc,General Payments
DOLPHIN MOBILITY LTD,5544, 30/10/2014,Capital Housing Revenue Acc,General Payments
DOLPHIN MOBILITY LTD,5178, 10/11/2014,Capital Housing Revenue Acc,General Payments
DOMINIC HENDERSON,2400, 28/10/2014,Chief Executives,Greenwich Festival
DOROTHY NG,1387.5, 24/11/2014,Adult and Older People,Supply/Sessional Normal TIme
DOROTHY NG,1387.5, 24/11/2014,Adult and Older People,Supply/Sessional Normal TIme
DOROTHY NG,1387.5, 24/11/2014,Adult and Older People,Supply/Sessional Normal TIme
DORWIN LTD,8459.38, 17/10/2014,Planned Maintenance,Refurbishment
DOVETAIL EQUIPMENTLIMITED,3842.75, 07/10/2014,Chief Executives,Vehicle Hire External Hired
DOVETAIL EQUIPMENTLIMITED,5378.77, 10/10/2014,Chief Executives,Vehicle Hire External Hired
DOVETAIL EQUIPMENTLIMITED,4684.44, 15/10/2014,Chief Executives,Vehicle Hire External Hired
DOVETAIL EQUIPMENTLIMITED,1598.98, 16/10/2014,Chief Executives,Vehicle Hire External Hired
DR B SHAH,807.5, 04/12/2014,Adult and Older People,Services by External Providers
DR GREENE PSYCHOLOGY LTD,3400, 17/11/2014,Childrens Services,Agency Staff
DR IRFAN HANIF,571.8, 14/11/2014,Adult and Older People,BIA`s (Best Interest Assessment)
DR IRFAN HANIF,1481.54, 16/12/2014,Adult and Older People,Professional Fees
DR KAMALASEN RAJALINGHAM,2490, 02/10/2014,Housing Services,Deposits
DR KAMALASEN RAJALINGHAM,2490, 24/12/2014,Housing Services,Deposits
DR LAL & PARTNERS,530, 30/10/2014,Adult and Older People,Services by External Providers
DR M CHAND,1071.96, 04/12/2014,Adult and Older People,Services by External Providers
DR M CHAND,995.14, 04/12/2014,Adult and Older People,Services by External Providers
DR M MOSTAFA,583.82, 12/12/2014,Adult and Older People,Services by External Providers
DR O A OMISORE,2400, 01/10/2014,Housing Services,Deposits
DR O A OMISORE,2400, 24/12/2014,Housing Services,Deposits
DR RIFAT ALI KHAN TWO ACCOUNT,2550, 02/10/2014,Housing Services,Deposits
DR RIFAT ALI KHAN TWO ACCOUNT,2550, 24/12/2014,Housing Services,Deposits
DR SHARON PETTLE,2428.55, 08/12/2014,Chief Executives,Professional Fees
DRAWING AND TALKING LTD,2400, 18/11/2014,Childrens Services,Other Services
DUNTON STABLES LTD,1350, 24/12/2014,Chief Executives,Woolwich Winter Warmer
DURABLE CONTRACTS LTD,4406.7, 10/10/2014,Comm Safety and Environment,Repairs Buildings GMR In House
DURABLE CONTRACTS LTD,4406.7, 10/10/2014,Comm Safety and Environment,Repairs Buildings GMR In House
DURABLE CONTRACTS LTD,9870, 10/10/2014,Planned Maintenance,Roofs
DURABLE CONTRACTS LTD,86814.42, 14/10/2014,Planned Maintenance,Roofs
DURABLE CONTRACTS LTD,48000.01, 17/10/2014,Planned Maintenance,Roofs
DURABLE CONTRACTS LTD,12163.2, 20/10/2014,Housing Services HRA,Direct Orders
DURABLE CONTRACTS LTD,34065.48, 31/10/2014,Planned Maintenance,Roofs
DURABLE CONTRACTS LTD,12938.85, 17/12/2014,Planned Maintenance,Roofs
DUREY CASTINGS LIMITED,1278, 16/10/2014,Housing Services,Materials
DV247 LTD,981.19, 25/11/2014,Regeneration Enterprise and Sk,Equipment
DVIP,24250, 16/10/2014,Comm Safety and Environment,Change Behaviour
DXD APPLICATIONS & IT SOLUTIONS,6344, 09/10/2014,Chief Executives,Computer Software Licences
DXD APPLICATIONS & IT SOLUTIONS,6344, 20/11/2014,Chief Executives,Computer Software Licences
DXD APPLICATIONS & IT SOLUTIONS,6344, 20/11/2014,Chief Executives,Computer Software Licences
DXD APPLICATIONS & IT SOLUTIONS,6344, 24/12/2014,Chief Executives,Computer Software Licences
DXD APPLICATIONS & IT SOLUTIONS,6344, 24/12/2014,Chief Executives,Computer Software Licences
DYNAMIC BUILDING LIMITED,850, 16/10/2014,Housing Services,Rent in Advance
DYNAMIC BUILDING LIMITED,1800, 16/10/2014,Housing Services,Landlord Incentive Payments
DYNAMIC BUILDING LIMITED,817.61, 10/11/2014,Housing Services,Repairs Bonds
DYNAMIC BUILDING LIMITED,850, 12/11/2014,Housing Services,Rent in Advance
DYNAMIC BUILDING LIMITED,1800, 12/11/2014,Housing Services,Landlord Incentive Payments
E4 LAW LTD T/A LEXTOX,1120.8, 10/11/2014,Chief Executives,Professional Fees
