name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
LITTLE OYSTER LTD,"1,200.00", 26/10/2017,Health and Adult Services,Services Private Contractor
THE AVENUE TRUST GROUP,"1,544.16", 26/10/2017,Health and Adult Services,Supported Living
THE AVENUE TRUST GROUP,"2,582.56", 26/10/2017,Health and Adult Services,Supported Living
THE AVENUE TRUST GROUP,"2,582.56", 26/10/2017,Health and Adult Services,Supported Living
BUPA CARE HOMES (CFHCARE) LIMITED,"3,011.70", 26/10/2017,Health and Adult Services,Private Sector Nursing Homes
CAPITAL HOMECARE (UK) LIMITED,831.60, 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,579.18, 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"2,174.40", 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,544.48", 26/10/2017,Health and Adult Services,ISF Personal Care
CAPITAL HOMECARE (UK) LIMITED,"1,465.88", 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,815.40, 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"1,446.36", 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,634.20, 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,661.92, 26/10/2017,Health and Adult Services,ISF Personal Care
CAPITAL HOMECARE (UK) LIMITED,882.56, 26/10/2017,Health and Adult Services,ISF Personal Care
CAPITAL HOMECARE (UK) LIMITED,"1,499.52", 26/10/2017,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,"2,316.72", 26/10/2017,Health and Adult Services,ISF Personal Care
CAPITAL HOMECARE (UK) LIMITED,583.13, 26/10/2017,Health and Adult Services,ISF Personal Care
ANGELS ABODE LIMITED,"1,050.00", 26/10/2017,Health and Adult Services,Rents Other
LONDON CARE LTD,826.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,885.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,781.75, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,936.63, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,560.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,516.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,877.63, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,966.13, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,035.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,918.19, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,781.75, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,634.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,017.75", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,796.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,796.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,995.63, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,150.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,531.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,531.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,722.75, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,910.81, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,678.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,619.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,065.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,649.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,124.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,929.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,767.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,489.75", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,124.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,921.88, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,079.75", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,634.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"5,625.76", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,531.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,534.69, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,730.13, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,590.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,445.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,619.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,065.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,858.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,183.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,885.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,619.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,290.63", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,955.06, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,858.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,715.38, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,501.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,061.31", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,025.13", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,892.38, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,065.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,865.88", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,652.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,722.75, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,921.88, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,531.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,726.44, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,715.38, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,858.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,770.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,700.63, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,563.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,564.19, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,516.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,781.75, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,649.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,612.13, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,516.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,619.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,626.88, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,781.75, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,582.63, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,013.38", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,826.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,634.25, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,881.31, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,668.67, 26/10/2017,Health and Adult Services,Greenwich Home Support
LANDMARK CHAMBERS,720.00, 26/10/2017,Chief Executives,Professional Fees
LANDMARK CHAMBERS,750.00, 26/10/2017,Chief Executives,Professional Fees
SISK SOCIAL WORK CONSULTING,530.40, 26/10/2017,Chief Executives,Professional Fees
LONDON CARE LTD,590.00, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,721.15", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,812.79, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,528.30", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,190.08", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,654.14", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,630.74, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,674.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,814.94, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,098.24", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,895.68", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"6,452.60", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"6,452.60", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,689.50, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,707.93, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,434.44", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,445.50", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,641.63, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,744.88, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,020.60", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,239.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,239.00", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,990.09, 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,172.89", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"1,187.38", 26/10/2017,Health and Adult Services,Greenwich Home Support
LONDON CARE LTD,"2,271.48", 26/10/2017,Health and Adult Services,Greenwich Home Support
ORBIS PROTECT LIMITED,"17,660.16", 26/10/2017,Chief Executives,Other Services
ORBIS PROTECT LIMITED,"17,660.16", 26/10/2017,Chief Executives,Other Services
THE LONDON APPRENTICESHIP COMPANY,"38,529.41", 26/10/2017,Regeneration Enterprise and Sk,Apprentice Costs
CLOCKHOUSE COMMUNITY CENTRE ASSOCIATON (GREENWICH),"2,431.28", 26/10/2017,Regeneration Enterprise and Sk,Apprentice Costs
ARGENT FM LIMITED,"2,275.57", 26/10/2017,Regeneration Enterprise Skills,Expenditure Payments
LAKER BUILDING MANAGEMENT SOLUTIONS LTD,"21,660.17", 26/10/2017,Regeneration Enterprise Skills,Expenditure Payments
TOPCOAT CONSTRUCTION LTD,"36,607.73", 26/10/2017,Regeneration Enterprise Skills,Expenditure Payments
HAYS SPECIALIST RECRUITMENT LTD,"17,246.68", 26/10/2017,Systems Control Accounts,Expenditure Payments
GATENBY SANDERSON LIMITED,"7,611.98", 26/10/2017,Systems Control Accounts,Expenditure Payments
MANPOWER UK LTD,"79,404.51", 26/10/2017,Systems Control Accounts,Expenditure Payments
BADENOCH & CLARK LIMITED,"3,612.98", 26/10/2017,Systems Control Accounts,Expenditure Payments
THE OYSTER PARTNERSHIP,"21,375.16", 26/10/2017,Systems Control Accounts,Expenditure Payments
SANCTUARY PERSONNEL LIMITED,"3,889.24", 26/10/2017,Systems Control Accounts,Expenditure Payments
MEDICARE FIRST LIMITED,"2,551.10", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,999.20", 26/10/2017,Systems Control Accounts,Expenditure Payments
BALTIMORE CONSULTING LTD,"10,902.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
REMEDY RECRUITMENT GROUP LTD,"14,154.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
LAW ABSOLUTE LIMITED,"3,262.44", 26/10/2017,Systems Control Accounts,Expenditure Payments
KENYON BLOCK CONSULTANTS LIMITED,"1,848.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"1,372.35", 26/10/2017,Systems Control Accounts,Expenditure Payments
VENN GROUP LIMITED,"15,375.43", 26/10/2017,Systems Control Accounts,Expenditure Payments
MORGAN HUNT UK LIMITED,"4,172.39", 26/10/2017,Systems Control Accounts,Expenditure Payments
RANDSTAD CPE LIMITED,"7,313.09", 26/10/2017,Systems Control Accounts,Expenditure Payments
3D RECRUIT LIMITED,"8,136.98", 26/10/2017,Systems Control Accounts,Expenditure Payments
FORTRESS RECRUITMENT LIMITED,"3,810.69", 26/10/2017,Systems Control Accounts,Expenditure Payments
EDEN BROWN LIMITED,"4,420.68", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALCO SERVICES LIMITED,"2,392.05", 26/10/2017,Systems Control Accounts,Expenditure Payments
SONOVATE LTD,"1,435.04", 26/10/2017,Systems Control Accounts,Expenditure Payments
MACDONALD & COMPANY FREELANCE LTD,"2,704.46", 26/10/2017,Systems Control Accounts,Expenditure Payments
VILLAGE STAFF LIMITED,"12,266.48", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"2,700.60", 26/10/2017,Systems Control Accounts,Expenditure Payments
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"2,868.91", 26/10/2017,Systems Control Accounts,Expenditure Payments
TRIUMPH CONSULTANTS LIMITED,"5,597.06", 26/10/2017,Systems Control Accounts,Expenditure Payments
HSBC INVOICE FINANCE (UK) LTD,"6,742.19", 26/10/2017,Systems Control Accounts,Expenditure Payments
MMP CONSULTANCY LIMITED,"1,927.45", 26/10/2017,Systems Control Accounts,Expenditure Payments
CHARLES HUNTER ASSOCIATES LIMITED,"7,029.80", 26/10/2017,Systems Control Accounts,Expenditure Payments
BACKSTOP SUPPORT LTD,"1,666.14", 26/10/2017,Systems Control Accounts,Expenditure Payments
ACTION FIRST RECRUITMENT LTD,"4,514.30", 26/10/2017,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LTD,"4,958.28", 26/10/2017,Systems Control Accounts,Expenditure Payments
LIQUID PERSONNEL LTD,"5,962.88", 26/10/2017,Systems Control Accounts,Expenditure Payments
BBL TECHNICAL LIMITED,"3,040.39", 26/10/2017,Systems Control Accounts,Expenditure Payments
FACTOR 21 PLC,"1,794.65", 26/10/2017,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LTD,"2,723.27", 26/10/2017,Systems Control Accounts,Expenditure Payments
SW LOCUMS LIMITED,"1,243.20", 26/10/2017,Systems Control Accounts,Expenditure Payments
BARCLAYS BANK PLC,"1,085.70", 26/10/2017,Systems Control Accounts,Expenditure Payments
SELLICK PARTNERSHIP LIMITED,"4,308.36", 26/10/2017,Systems Control Accounts,Expenditure Payments
OSBOURNE RICHARDSON LIMITED,"6,827.43", 26/10/2017,Systems Control Accounts,Expenditure Payments
CARITAS RECRUITMENT LIMITED,"8,512.16", 26/10/2017,Systems Control Accounts,Expenditure Payments
CAPITAL ENGINEERING PERSONNEL LTD,"2,241.32", 26/10/2017,Systems Control Accounts,Expenditure Payments
SKIPTON BUSINESS FINANCE,"19,618.18", 26/10/2017,Systems Control Accounts,Expenditure Payments
SERVICE CARE SOLUTIONS LIMITED,"6,224.91", 26/10/2017,Systems Control Accounts,Expenditure Payments
MATCHTECH GROUP (UK) LTD,"1,249.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
ESSENTIAL EMPLOYMENT LIMITED,"1,465.18", 26/10/2017,Systems Control Accounts,Expenditure Payments
BIBBY FACTORS LTD,755.07, 26/10/2017,Systems Control Accounts,Expenditure Payments
TEMPEST RESOURCING LTD,"8,877.98", 26/10/2017,Systems Control Accounts,Expenditure Payments
BIBBY FACTORS LTD,867.70, 26/10/2017,Systems Control Accounts,Expenditure Payments
EXECUTIVE RESOURCE GROUP LTD,"11,378.82", 26/10/2017,Systems Control Accounts,Expenditure Payments
COYLE PERSONNEL PLC,"1,834.02", 26/10/2017,Systems Control Accounts,Expenditure Payments
CLIENT DIRECTS LIMITED,"34,077.43", 26/10/2017,Systems Control Accounts,Expenditure Payments
IPEOPLE SOLUTIONS LIMITED,"3,146.84", 26/10/2017,Systems Control Accounts,Expenditure Payments
BARCLAYS BANK PLC,"9,471.54", 26/10/2017,Systems Control Accounts,Expenditure Payments
CARRINGTON WEST LIMITED,976.50, 26/10/2017,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LIMITED,601.51, 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,620.35, 26/10/2017,Systems Control Accounts,Expenditure Payments
NEXERE CONSULTING LIMITED,"1,693.63", 26/10/2017,Systems Control Accounts,Expenditure Payments
NUCO SOLUTIONS LTD,"2,482.47", 26/10/2017,Systems Control Accounts,Expenditure Payments
METRO BANK T/A SME INVOICE FINANCE LTD,"2,547.60", 26/10/2017,Systems Control Accounts,Expenditure Payments
CRITICAL PROJECT RESOURCING LTD,"1,032.12", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,053.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
ROC SEARCH LIMITED,"1,008.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
RUSSELL KING ASSOCIATES LTD,695.95, 26/10/2017,Systems Control Accounts,Expenditure Payments
SANCTUM CONSULTANTS LIMITED,"1,382.26", 26/10/2017,Systems Control Accounts,Expenditure Payments
HAYS SPECIALIST RECRUITMENT LTD,"13,427.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
GATENBY SANDERSON LIMITED,"5,324.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
MANPOWER UK LTD,"37,984.50", 26/10/2017,Systems Control Accounts,Expenditure Payments
BADENOCH & CLARK LIMITED,969.29, 26/10/2017,Systems Control Accounts,Expenditure Payments
SANTANDER UK PLC,"1,398.25", 26/10/2017,Systems Control Accounts,Expenditure Payments
THE OYSTER PARTNERSHIP,"18,193.32", 26/10/2017,Systems Control Accounts,Expenditure Payments
SANCTUARY PERSONNEL LIMITED,"1,470.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
MEDICARE FIRST LIMITED,"3,863.20", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,428.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
BALTIMORE CONSULTING LTD,"8,518.81", 26/10/2017,Systems Control Accounts,Expenditure Payments
REMEDY RECRUITMENT GROUP LTD,"17,514.23", 26/10/2017,Systems Control Accounts,Expenditure Payments
SANTANDER UK PLC,"1,200.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
LAW ABSOLUTE LIMITED,"3,739.51", 26/10/2017,Systems Control Accounts,Expenditure Payments
KENYON BLOCK CONSULTANTS LIMITED,"1,680.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
COMMUNITY RESOURCING LTD T/AS RESOURCING GROUP,"1,372.34", 26/10/2017,Systems Control Accounts,Expenditure Payments
VENN GROUP LIMITED,"13,915.09", 26/10/2017,Systems Control Accounts,Expenditure Payments
MORGAN HUNT UK LIMITED,"7,788.21", 26/10/2017,Systems Control Accounts,Expenditure Payments
RANDSTAD CPE LIMITED,"5,514.92", 26/10/2017,Systems Control Accounts,Expenditure Payments
3D RECRUIT LIMITED,"10,479.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
FORTRESS RECRUITMENT LIMITED,"3,464.81", 26/10/2017,Systems Control Accounts,Expenditure Payments
EDEN BROWN LIMITED,"6,963.30", 26/10/2017,Systems Control Accounts,Expenditure Payments
CARE4HEALTH LIMITED,"1,382.40", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALCO SERVICES LIMITED,927.96, 26/10/2017,Systems Control Accounts,Expenditure Payments
SONOVATE LTD,"1,301.13", 26/10/2017,Systems Control Accounts,Expenditure Payments
MACDONALD & COMPANY FREELANCE LTD,"2,690.82", 26/10/2017,Systems Control Accounts,Expenditure Payments
VILLAGE STAFF LIMITED,"9,079.55", 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,"1,392.30", 26/10/2017,Systems Control Accounts,Expenditure Payments
WINLIGHT CONSULTING LTD T/A WINLIGHT RECRUITMENT,"3,355.85", 26/10/2017,Systems Control Accounts,Expenditure Payments
TRIUMPH CONSULTANTS LIMITED,"1,858.62", 26/10/2017,Systems Control Accounts,Expenditure Payments
HSBC INVOICE FINANCE (UK) LTD,"9,547.88", 26/10/2017,Systems Control Accounts,Expenditure Payments
MMP CONSULTANCY LIMITED,"3,854.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
CHARLES HUNTER ASSOCIATES LIMITED,"10,546.23", 26/10/2017,Systems Control Accounts,Expenditure Payments
BACKSTOP SUPPORT LTD,"1,702.25", 26/10/2017,Systems Control Accounts,Expenditure Payments
ACTION FIRST RECRUITMENT LTD,"1,244.38", 26/10/2017,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LTD,"1,722.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
LIQUID PERSONNEL LTD,"6,650.13", 26/10/2017,Systems Control Accounts,Expenditure Payments
BBL TECHNICAL LIMITED,"4,530.77", 26/10/2017,Systems Control Accounts,Expenditure Payments
FACTOR 21 PLC,"1,794.65", 26/10/2017,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LTD,"2,720.03", 26/10/2017,Systems Control Accounts,Expenditure Payments
SW LOCUMS LIMITED,"1,243.20", 26/10/2017,Systems Control Accounts,Expenditure Payments
BARCLAYS BANK PLC,"4,164.12", 26/10/2017,Systems Control Accounts,Expenditure Payments
SELLICK PARTNERSHIP LIMITED,"5,361.81", 26/10/2017,Systems Control Accounts,Expenditure Payments
OSBOURNE RICHARDSON LIMITED,"9,986.85", 26/10/2017,Systems Control Accounts,Expenditure Payments
CARITAS RECRUITMENT LIMITED,"11,982.78", 26/10/2017,Systems Control Accounts,Expenditure Payments
CAPITAL ENGINEERING PERSONNEL LTD,"3,673.77", 26/10/2017,Systems Control Accounts,Expenditure Payments
SKIPTON BUSINESS FINANCE,"13,413.16", 26/10/2017,Systems Control Accounts,Expenditure Payments
SERVICE CARE SOLUTIONS LIMITED,"4,564.69", 26/10/2017,Systems Control Accounts,Expenditure Payments
MATCHTECH GROUP (UK) LTD,"1,249.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
EXPERIS LIMITED,"2,292.30", 26/10/2017,Systems Control Accounts,Expenditure Payments
BIBBY FACTORS LTD,"2,652.28", 26/10/2017,Systems Control Accounts,Expenditure Payments
TEMPEST RESOURCING LTD,"8,298.38", 26/10/2017,Systems Control Accounts,Expenditure Payments
BIBBY FACTORS LTD,"1,035.53", 26/10/2017,Systems Control Accounts,Expenditure Payments
EXECUTIVE RESOURCE GROUP LTD,"9,381.63", 26/10/2017,Systems Control Accounts,Expenditure Payments
COYLE PERSONNEL PLC,"1,018.90", 26/10/2017,Systems Control Accounts,Expenditure Payments
CLIENT DIRECTS LIMITED,"13,388.53", 26/10/2017,Systems Control Accounts,Expenditure Payments
IPEOPLE SOLUTIONS LIMITED,"3,146.84", 26/10/2017,Systems Control Accounts,Expenditure Payments
BARCLAYS BANK PLC,"6,656.94", 26/10/2017,Systems Control Accounts,Expenditure Payments
RBS INVOICE FINANCE LIMITED,681.06, 26/10/2017,Systems Control Accounts,Expenditure Payments
CALVERTON FINANCE LIMITED,620.35, 26/10/2017,Systems Control Accounts,Expenditure Payments
NEXERE CONSULTING LIMITED,"1,019.17", 26/10/2017,Systems Control Accounts,Expenditure Payments
POSITIVE EMPLOYMENT CONSULTANCY LIMITED,"1,240.70", 26/10/2017,Systems Control Accounts,Expenditure Payments
NUCO SOLUTIONS LTD,"2,743.78", 26/10/2017,Systems Control Accounts,Expenditure Payments
METRO BANK T/A SME INVOICE FINANCE LTD,"2,853.60", 26/10/2017,Systems Control Accounts,Expenditure Payments
ROC SEARCH LIMITED,"1,008.00", 26/10/2017,Systems Control Accounts,Expenditure Payments
RUSSELL KING ASSOCIATES LTD,695.96, 26/10/2017,Systems Control Accounts,Expenditure Payments
SANCTUM CONSULTANTS LIMITED,792.77, 26/10/2017,Systems Control Accounts,Expenditure Payments
TNT (UK) LIMITED,"1,092.00", 27/10/2017,Chief Executives,Document Archive
THE KNOWLEDGE ACADEMY LIMITED,954.00, 27/10/2017,Chief Executives,Training Expenses
PINSENT MASONS LLP CLIENT ACCOUNT,"8,757.04", 27/10/2017,Comm Safety and Environment,Legal Fees
PINSENT MASONS LLP CLIENT ACCOUNT,12.00, 27/10/2017,Comm Safety and Environment,Legal Fees
HILTON ABBEY LTD,"113,769.86", 27/10/2017,Capital Housing Revenue Acc,Refurbishment
ERITH CONTRACTORS LTD,"821,404.70", 27/10/2017,Other General Fund,Demolition
CHOICE SUPPORT LTD,"6,573.96", 27/10/2017,Health and Adult Services,Choice Support
IT WORKS HEALTH LIMITED,"2,850.00", 27/10/2017,Health and Adult Services,Agency Staff
IDOX  SOFTWARE LIMITED,"11,040.00", 27/10/2017,Regeneration Enterprise and Sk,Services Private Contractor
MLL TELECOM LTD,813.60, 27/10/2017,Chief Executives,Services Private Contractor
R D FABRICATIONS,"3,120.00", 27/10/2017,Housing Services HRA,Direct Orders
HSBC INVOICE FINANCE (UK) LTD,540.00, 27/10/2017,Chief Executives,Other Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 27/10/2017,Chief Executives,Other Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 27/10/2017,Chief Executives,Other Services
HSBC INVOICE FINANCE (UK) LTD,540.00, 27/10/2017,Chief Executives,Other Services
REDACTED PERSONAL INFORMATION,743.58, 27/10/2017,Childrens Services,Professional Fees
HSBC INVOICE FINANCE (UK) LTD,576.00, 27/10/2017,Chief Executives,Other Services
HSBC INVOICE FINANCE (UK) LTD,576.00, 27/10/2017,Chief Executives,Other Services
HSBC INVOICE FINANCE (UK) LTD,576.00, 27/10/2017,Chief Executives,Other Services
HSBC INVOICE FINANCE (UK) LTD,"1,764.00", 27/10/2017,Chief Executives,Other Services
REDACTED PERSONAL INFORMATION,810.00, 27/10/2017,Childrens Services,Other Services
HSBC INVOICE FINANCE (UK) LTD,"1,440.00", 27/10/2017,Chief Executives,Other Services
