name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,1242.44,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,688.44,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,775.95,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,621.7,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,706.32,18/04/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,1898.88,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,1576.43,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,516.18,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,1190.31,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,568.8,18/04/2016,Health and Adult Services,ISF Personal Care
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,600.36,18/04/2016,Health and Adult Services,ISF Personal Care
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,1144.5,18/04/2016,Childrens Services,Agency Placements
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,535.19,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,5913.25,18/04/2016,Childrens Services,Agency Placements
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,574.98,18/04/2016,Health and Adult Services,ISF Personal Care
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,1308.89,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
SUPREME CARE SERVICES LTD,630.45,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,1414.5,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
SUPREME CARE SERVICES LTD,1954.24,18/04/2016,Health and Adult Services,Private Home Help Domest Misc
CATFORD COURIERS,1293,18/04/2016,Chief Executives,Professional Fees
LOCAL GOVERNMENT ASSOCIATION,2049.3,18/04/2016,Regeneration Enterprise and Sk,Legal Fees
GRACELANDS SOLICITORS,1500,18/04/2016,Chief Executives,Professional Fees
GLENNY LLP,945,18/04/2016,Chief Executives,Professional Fees
REDACTED PERSONAL INFORMATION,763.8,18/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3055.2,18/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,18/04/2016,Childrens Services,Other Services
RBG DESTINATION MANAGEMENT COMPANY CIC,191400,18/04/2016,Chief Executives,Other Grants
BOTTOMLINE TECHNOLOGIES EUROPE LTD,2921.81,18/04/2016,Chief Executives,Postage - Royal Mail
CITY HEIGHTS(LONDON)LTD P WALKER A-F,217496.65,18/04/2016,Housing Services,Services Private Contractor
BOTTOMLINE TECHNOLOGIES EUROPE LTD,2817.66,18/04/2016,Chief Executives,Postage - Royal Mail
HOUSE TO HOME LETTINGS LTD,19728,18/04/2016,Housing Services,Rents Other
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1527.6,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1909.5,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2291.4,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1909.5,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3437.1,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1527.6,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2673.3,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4200.9,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1527.6,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2291.4,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3437.1,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1909.5,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1909.5,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1909.5,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3437.1,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2291.4,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3437.1,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1527.6,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1909.5,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1527.6,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4200.9,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3055.2,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2673.3,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4200.9,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4200.9,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,763.8,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4200.9,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1145.7,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1527.6,19/04/2016,Childrens Services,Other Services
WORTHCARE LTD,525,19/04/2016,Health and Adult Services,Services by External Providers
BANSAL AND LONG LTD,1720,19/04/2016,Health and Adult Services,Services by External Providers
GREENWICH SERVICE PLUS LIMITED,8162,19/04/2016,Regeneration Enterprise and Sk,Cleaning Services - Contract
REDACTED PERSONAL INFORMATION,14250,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,12540,19/04/2016,Childrens Services,Other Services
CHAMBERLAIN CONSULTING LLP,720,19/04/2016,Other General Fund,Ext Legal Fees
REDACTED PERSONAL INFORMATION,1710,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,5700,19/04/2016,Childrens Services,Other Services
THAMES WATER UTILITIES,1235.66,19/04/2016,Regeneration Enterprise and Sk,Water
GREENWICH SERVICE PLUS LIMITED,640,19/04/2016,Regeneration Enterprise and Sk,Cleaning Services - Contract
REDACTED PERSONAL INFORMATION,2280,19/04/2016,Childrens Services,Other Services
GREENWICH SERVICE PLUS LIMITED,1652.4,19/04/2016,Regeneration Enterprise and Sk,Cleaning Services - Contract
GREENWICH SERVICE PLUS LIMITED,6316.7,19/04/2016,Regeneration Enterprise and Sk,FM Services External Contract
GREENWICH SERVICE PLUS LIMITED,1221.99,19/04/2016,Regeneration Enterprise and Sk,FM Services External Contract
REDACTED PERSONAL INFORMATION,2280,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,11400,19/04/2016,Childrens Services,Other Services
GREENWICH SERVICE PLUS LIMITED,6207.84,19/04/2016,Regeneration Enterprise and Sk,FM Services External Contract
GREENWICH SERVICE PLUS LIMITED,1075.2,19/04/2016,Regeneration Enterprise and Sk,Rm Buildings Gmrs Ext Contract
REDACTED PERSONAL INFORMATION,2280,19/04/2016,Childrens Services,Other Services
GAMMA BUSINESS COMMUNICATIONS LTD,10499.55,19/04/2016,Chief Executives,Telephones
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
SIGNWARE,12786,19/04/2016,Housing Services HRA,Estate Signage
SIGNWARE,648,19/04/2016,Housing Services HRA,Estate Signage
REDACTED PERSONAL INFORMATION,1710,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4560,19/04/2016,Childrens Services,Other Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,707580,19/04/2016,Chief Executives,Services Private Contractor
HSBC INVOICE FINANCE (UK) LTD,5062.5,19/04/2016,Housing Services HRA,Equipment
REDACTED PERSONAL INFORMATION,5130,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2280,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,6840,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1140,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,15390,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1140,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4560,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,6840,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,570,19/04/2016,Childrens Services,Other Services
SOUTH OF ENGLAND FOUNDATION,54452,19/04/2016,Health and Adult Services,Services Vol Associations
POLLOCK LIFTS,1320,19/04/2016,Capital Housing Revenue Acc,General Payments
FREEWAY LIFT SERVICES LTD,3170.4,19/04/2016,Health and Adult Services,Other Services
FAIRDEAL WINDOWS LTD,10168.8,19/04/2016,Capital Housing Revenue Acc,Safety
REDACTED PERSONAL INFORMATION,7410,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,638.4,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,12540,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,570,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2280,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,570,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4560,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,638.4,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2280,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1140,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,6840,19/04/2016,Childrens Services,Other Services
TRANSPORT FOR LONDON,1212397.21,19/04/2016,Regeneration Enterprise Skills,Expenditure Payments
ROYAL BOROUGH OF GREENWICH PENSION FUND,501812.8,19/04/2016,Corporate Accounts,Expenditure Payments
GREENWICH SERVICE PLUS LIMITED,954.5,19/04/2016,Health and Adult Services,Vehicle Hire for GSP Only
REDACTED PERSONAL INFORMATION,3990,19/04/2016,Childrens Services,Other Services
PURVEE PATEL T/A TOTTY`S PHARMACY,1728.21,19/04/2016,Health and Adult Services,Services by External Providers
PURVEE PATEL T/A TOTTY`S PHARMACY,530,19/04/2016,Health and Adult Services,Services by External Providers
RICHARD  PILLINER,2800,19/04/2016,Eltham Crematorium Revenue,Organist
MR G T LESTER,700,19/04/2016,Eltham Crematorium Revenue,Organist
REDACTED PERSONAL INFORMATION,660,19/04/2016,Childrens Services,Supply/Sessional Normal TIme
AON UK LTD,9550.77,19/04/2016,Housing Revenue Account,Insurance
AON UK LTD,-1744.43,19/04/2016,Housing Services HRA,Ext Inc Other Recover Charges
REDACTED PERSONAL INFORMATION,570,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4560,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,7602.79,19/04/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,5130,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,570,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,10830,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,10830,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,570,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1140,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4560,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,3990,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,2850,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,4560,19/04/2016,Childrens Services,Other Services
REDACTED PERSONAL INFORMATION,1072,19/04/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,957.6,19/04/2016,Childrens Services,Other Services
ERITH CONTRACTORS LTD,35844.47,19/04/2016,Housing Services,Services Private Contractor
APEX LIFTS & ESCALATOR ENGINEERS LTD,92797.85,19/04/2016,Housing Services HRA,Lift Maintenance
MANDY N CONSULTANCY LTD,1152,19/04/2016,Health and Adult Services,Agency Staff
TKTM LIMITED,3214.8,19/04/2016,Health and Adult Services,Agency Staff
BANSAL AND LONG LTD,15000,19/04/2016,Health and Adult Services,Services by External Providers
REDACTED PERSONAL INFORMATION,12540,19/04/2016,Childrens Services,Other Services
PHS GROUP PLC,2705.8,19/04/2016,Regeneration Enterprise and Sk,Equipment
WIDEHORIZONS OUTDOOR EDUCATION TRUST,536.16,19/04/2016,Comm Safety and Environment,Environment Monitoring
REDACTED PERSONAL INFORMATION,1276.8,19/04/2016,Childrens Services,Other Services
SERVELEC CORELOGIC LTD,68808.95,19/04/2016,Health and Adult Services,Software Licences
REDACTED PERSONAL INFORMATION,638.4,19/04/2016,Childrens Services,Other Services
CRESCENT COMMERCIAL STATIONERY & COMPUTER SUPS LTD,548.42,19/04/2016,Chief Executives,Computer Supplies & Stationery
ELEANOR NURSING AND SOCIAL CARE LTD,533.54,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,539.88,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,602.21,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,726.85,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,682.08,19/04/2016,Health and Adult Services,ISF Personal Care
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,562.54,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,691.6,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,713.36,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,669.19,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,606.4,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1145.32,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,960.09,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1126.39,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,601.18,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,598.86,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1164.57,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,1142.86,19/04/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,1142.86,19/04/2016,Childrens Services,Agency Placements
ELEANOR NURSING AND SOCIAL CARE LTD,1585.62,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,769.91,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1222.42,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,605.21,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,864.2,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,784.29,19/04/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,1655.71,19/04/2016,Health and Adult Services,Services Private Contractor
ELEANOR NURSING AND SOCIAL CARE LTD,776.86,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1758.4,19/04/2016,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,3894,19/04/2016,Childrens Services,Secure Accommodation
ELEANOR NURSING AND SOCIAL CARE LTD,652.34,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,601.8,19/04/2016,Childrens Services,Children Looked After
CAREWATCH CARE SERVICES LTD,712.39,19/04/2016,Health and Adult Services,ISF Personal Care
CHOICE SUPPORT LTD,3121.43,19/04/2016,Health and Adult Services,Services Private Contractor
CAREWATCH CARE SERVICES LTD,782.25,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,941.76,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,778.26,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,651.75,19/04/2016,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,750,19/04/2016,Health and Adult Services,Client Support
REDACTED PERSONAL INFORMATION,600,19/04/2016,Health and Adult Services,Client Support
CAREWATCH CARE SERVICES LTD,7784.25,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,600,19/04/2016,Health and Adult Services,Client Support
REDACTED PERSONAL INFORMATION,750,19/04/2016,Health and Adult Services,Client Support
CAREWATCH CARE SERVICES LTD,1236.06,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
LITTLE OYSTER LTD,1200,19/04/2016,Health and Adult Services,Services Private Contractor
LITTLE OYSTER LTD,1200,19/04/2016,Health and Adult Services,Services Private Contractor
LITTLE OYSTER LTD,1200,19/04/2016,Health and Adult Services,Services Private Contractor
CAREWATCH CARE SERVICES LTD,554.2,19/04/2016,Health and Adult Services,ISF Personal Care
CAREWATCH CARE SERVICES LTD,747.43,19/04/2016,Health and Adult Services,ISF Personal Care
CAREWATCH CARE SERVICES LTD,520.61,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ACTION ON HEARING LOSS,5092.36,19/04/2016,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,5092.36,19/04/2016,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,7002.48,19/04/2016,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,4800,19/04/2016,Health and Adult Services,Services Private Contractor
BEST VALUE HOME CARE SERVICES UK LTD,1235.84,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1402.02,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,876.36,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,1831.2,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,532,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,688.24,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,510.64,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,503.56,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,1098.72,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,2024.52,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1644.28,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,641.72,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,2096.3,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1168.04,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,2276.38,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,922.38,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,685.61,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,782.12,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,732.48,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,615.31,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1891.52,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,9991.4,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,575.52,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,575.52,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,601.68,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,784.8,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,1674.24,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,903.46,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1831.2,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,853.47,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,1791.96,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,1360.32,19/04/2016,Health and Adult Services,ISF Personal Care
CAREWATCH CARE SERVICES LTD,712.39,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,747.04,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1464.96,19/04/2016,Health and Adult Services,ISF Personal Care
CAREWATCH CARE SERVICES LTD,901.89,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,680.92,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,727.72,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,602.52,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,673.4,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,601.68,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,627.84,19/04/2016,Health and Adult Services,ISF Personal Care
BEST VALUE HOME CARE SERVICES UK LTD,2541.84,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,661.32,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,864.26,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1229.52,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,4897.76,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,850.2,19/04/2016,Health and Adult Services,ISF Personal Care
ELEANOR NURSING AND SOCIAL CARE LTD,1555.8,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1597.05,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
ELEANOR NURSING AND SOCIAL CARE LTD,1799.88,19/04/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,1072,19/04/2016,Systems Control Accounts,Advances
GAS TRAIN LTD,588,19/04/2016,Housing Services HRA,Corp Training Train Dev Fund
BRYEN & LANGLEY LIMITED,45682.8,19/04/2016,Modernisation,Refurbishment
BRYEN & LANGLEY LIMITED,296431.2,19/04/2016,Modernisation,Refurbishment
BRYEN & LANGLEY LIMITED,187014,19/04/2016,Modernisation,Refurbishment
JAMES BLEWETT TRAINING AND CONSULTANCY LIMITED,1440,20/04/2016,Childrens Services,Professional Fees
JAMES FLETCHER,1860,20/04/2016,Chief Executives,Professional Fees
HELEN SOFFA,600,20/04/2016,Chief Executives,Professional Fees
JUDITH CHARLTON,600,20/04/2016,Chief Executives,Professional Fees
ANDREW SHAW,720,20/04/2016,Chief Executives,Professional Fees
RAISA SALEY,720,20/04/2016,Chief Executives,Professional Fees
A F BROWNE LTD,542,20/04/2016,Health and Adult Services,Medical Services
BANSAL AND LONG LTD,634,20/04/2016,Health and Adult Services,Medical Services
ROSE HEALTHCARE LTD,742,20/04/2016,Health and Adult Services,Medical Services
STORM LIGHTING LTD T/AS STORM LTD,5430,20/04/2016,Chief Executives,Inauguration
RSOOK TRADING LTD,1554,20/04/2016,Childrens Services,Agency Staff
CLEARWAY ENVIRONMENTAL SERVICES UK LTD,1644,20/04/2016,Housing Services HRA,Environmental
NEW CHARLTON COMMUNITY ASSOCIATION,7875,20/04/2016,Chief Executives,Grants To Voluntary Organ
